CustomerID,Date,Time,StoreLocation,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,PaymentMethod,CustomerAge,CustomerGender,CustomerFeedback,DiscountApplied,MembershipStatus,Country
841,16-Jun-23,4:58:53,Katutura,8093,Hat,Clothing,3,125.77,Credit Card,38,Male,Will not visit again,No,Non-member,Namibia
2526,17-Jun-23,17:45:59,Windhoek Central,1146,Jacket,Clothing,5,723,Mobile Payment,57,Male,Will not visit again,No,Member,Namibia
2431,16-Feb-23,20:31:48,Khomasdal,4533,Shirt,Clothing,2,482.83,Credit Card,19,Female,Average experience,No,Member,Namibia
2913,3-Mar-23,22:52:36,Swakopmund,5203,Jacket,Clothing,2,270.72,Cash,40,Male,Highly recommend,Yes,Member,Namibia
613,19-Jan-23,5:25:40,Walvis Bay,2700,Laptop,Electronics,1,18736.15,Cash,46,Male,Poor service,Yes,Non-member,Namibia
2442,23-Apr-23,16:35:40,Khomasdal,3568,Headphones,Electronics,2,917.36,Credit Card,59,Male,Excellent service,Yes,Non-member,Namibia
2926,23-Feb-23,14:05:19,Khomasdal,3481,Milk,Grocery,3,27,Cash,55,Other,Will not visit again,Yes,Non-member,Namibia
1247,19-Jun-23,3:20:54,Katutura,2245,Cheese,Grocery,1,60.12,Cash,23,Male,Highly recommend,Yes,Member,Namibia
1698,4-Feb-23,4:45:44,Walvis Bay,2365,Milk,Grocery,1,27,Debit Card,53,Other,Will not visit again,No,Member,Namibia
2098,11-Feb-23,14:30:06,Walvis Bay,4312,Cheese,Grocery,2,55.36,Cash,25,Male,Will not visit again,Yes,Non-member,Namibia
268,30-Jun-23,15:59:48,Walvis Bay,5876,Monitor,Electronics,2,8083.57,Debit Card,50,Male,Good quality,Yes,Member,Namibia
1699,3-Jan-23,1:15:10,Katutura,2952,Headphones,Electronics,2,992.08,Mobile Payment,31,Female,Will not visit again,Yes,Member,Namibia
2473,16-Apr-23,12:14:02,Windhoek Central,1836,Shirt,Clothing,4,464.89,Debit Card,65,Male,Highly recommend,No,Non-member,Namibia
2582,1-May-23,21:27:10,Khomasdal,2853,Hat,Clothing,5,167.72,Cash,38,Other,Good quality,Yes,Member,Namibia
2966,10-Feb-23,14:45:06,Walvis Bay,6686,Butter,Grocery,3,69.58,Credit Card,69,Other,Highly recommend,Yes,Non-member,Namibia
118,22-Jan-23,1:10:27,Windhoek Central,6647,Milk,Grocery,3,27,Mobile Payment,18,Other,Highly recommend,No,Non-member,Namibia
2179,15-Jan-23,21:32:23,Katutura,4007,Shirt,Clothing,3,498.62,Mobile Payment,60,Other,Will not visit again,No,Non-member,Namibia
696,30-Mar-23,23:34:33,Windhoek Central,1631,Hat,Clothing,1,123.64,Debit Card,31,Other,Will not visit again,No,Member,Namibia
132,24-Mar-23,16:02:47,Katutura,2877,Laptop,Electronics,2,20099.15,Mobile Payment,44,Male,Poor service,No,Member,Namibia
1644,8-Jun-23,13:22:49,Katutura,3178,Jacket,Clothing,4,452.22,Debit Card,54,Male,Will not visit again,No,Member,Namibia
860,9-Jan-23,4:26:03,Windhoek Central,9150,Eggs,Grocery,3,37.03,Mobile Payment,54,Other,Excellent service,No,Non-member,Namibia
2338,5-Apr-23,7:45:45,Khomasdal,2675,Eggs,Grocery,2,27.54,Credit Card,18,Male,Excellent service,No,Non-member,Namibia
2443,9-Feb-23,14:14:50,Khomasdal,4531,Butter,Grocery,3,54.63,Credit Card,53,Male,Good quality,No,Member,Namibia
4,8-Mar-23,5:10:31,Swakopmund,4221,Milk,Grocery,2,27,Credit Card,74,Female,Average experience,No,Member,Namibia
1938,9-Feb-23,6:40:00,Khomasdal,5833,Hat,Clothing,1,122.47,Debit Card,62,Male,Excellent service,No,Non-member,Namibia
257,31-Mar-23,21:51:17,Windhoek Central,8250,Bread,Grocery,1,23.52,Cash,69,Other,Good quality,No,Non-member,Namibia
848,25-May-23,9:43:36,Khomasdal,5743,Shoes,Clothing,5,452.07,Credit Card,58,Male,Will not visit again,No,Non-member,Namibia
1585,2-Apr-23,9:45:19,Katutura,5196,Hat,Clothing,2,147.34,Mobile Payment,50,Other,Good quality,Yes,Non-member,Namibia
1468,6-Mar-23,0:15:18,Windhoek Central,8829,Cheese,Grocery,3,48.8,Debit Card,53,Other,Good quality,Yes,Member,Namibia
1293,20-Apr-23,9:29:34,Khomasdal,4015,Cheese,Grocery,2,60.77,Mobile Payment,64,Male,Will not visit again,No,Member,Namibia
429,4-Apr-23,18:22:18,Windhoek Central,3529,Eggs,Grocery,1,47.64,Debit Card,70,Other,Average experience,Yes,Non-member,Namibia
2017,12-Feb-23,3:47:37,Katutura,6307,Keyboard,Electronics,1,224.76,Mobile Payment,56,Female,Poor service,Yes,Member,Namibia
493,20-Jan-23,14:41:06,Katutura,5268,Butter,Grocery,3,37.26,Mobile Payment,43,Other,Average experience,Yes,Non-member,Namibia
2681,6-Jun-23,1:55:10,Khomasdal,8181,Eggs,Grocery,2,52.77,Debit Card,66,Female,Good quality,Yes,Member,Namibia
53,3-Apr-23,5:18:44,Katutura,5376,Hat,Clothing,5,137.74,Debit Card,25,Female,Excellent service,No,Non-member,Namibia
1263,3-Apr-23,10:06:53,Walvis Bay,1827,Hat,Clothing,3,129.96,Debit Card,65,Other,Good quality,No,Non-member,Namibia
2707,30-Mar-23,17:29:21,Windhoek Central,5753,Bread,Grocery,3,22.06,Mobile Payment,57,Female,Excellent service,No,Non-member,Namibia
2362,9-Mar-23,13:34:08,Windhoek Central,8376,Laptop,Electronics,2,18360.64,Mobile Payment,20,Female,Good quality,Yes,Non-member,Namibia
1090,14-Feb-23,7:43:39,Walvis Bay,3347,Pants,Clothing,1,620.4,Cash,46,Male,Poor service,No,Non-member,Namibia
2189,28-May-23,2:07:59,Katutura,4426,Milk,Grocery,1,27,Credit Card,66,Male,Will not visit again,Yes,Non-member,Namibia
1669,10-Mar-23,13:35:07,Katutura,9910,Butter,Grocery,2,37.93,Mobile Payment,64,Female,Poor service,Yes,Non-member,Namibia
2961,25-Feb-23,21:33:12,Windhoek Central,4648,Pants,Clothing,4,439.18,Credit Card,42,Male,Excellent service,No,Non-member,Namibia
1436,13-Jan-23,9:41:55,Khomasdal,4919,Shirt,Clothing,5,486.62,Mobile Payment,51,Male,Highly recommend,No,Non-member,Namibia
2409,22-May-23,8:26:04,Katutura,2561,Monitor,Electronics,1,6649.95,Credit Card,18,Female,Highly recommend,No,Non-member,Namibia
735,27-Mar-23,4:31:11,Swakopmund,1781,Monitor,Electronics,2,6947.43,Mobile Payment,62,Female,Will not visit again,No,Non-member,Namibia
602,26-May-23,21:04:26,Swakopmund,2295,Monitor,Electronics,2,7064.92,Cash,60,Female,Poor service,No,Non-member,Namibia
2218,17-Jun-23,16:28:45,Swakopmund,9893,Cheese,Grocery,2,51.81,Debit Card,66,Male,Excellent service,Yes,Non-member,Namibia
1840,18-Jun-23,0:14:29,Khomasdal,8347,Headphones,Electronics,1,641.69,Credit Card,35,Male,Highly recommend,Yes,Member,Namibia
1339,8-May-23,5:21:18,Katutura,5643,Hat,Clothing,3,234.57,Credit Card,24,Other,Highly recommend,Yes,Member,Namibia
1340,29-Apr-23,15:20:09,Khomasdal,3562,Keyboard,Electronics,1,437.62,Debit Card,67,Other,Average experience,Yes,Non-member,Namibia
306,17-Feb-23,5:59:08,Swakopmund,2950,Laptop,Electronics,1,17379.55,Cash,47,Other,Excellent service,No,Member,Namibia
1792,4-Jun-23,15:05:19,Windhoek Central,9095,Butter,Grocery,3,22.53,Credit Card,38,Other,Will not visit again,Yes,Non-member,Namibia
2757,15-Mar-23,12:17:26,Windhoek Central,5573,Monitor,Electronics,2,5436.67,Credit Card,56,Other,Average experience,Yes,Non-member,Namibia
380,9-May-23,15:29:19,Windhoek Central,5734,Eggs,Grocery,3,48.36,Mobile Payment,73,Female,Highly recommend,Yes,Non-member,Namibia
778,29-Jun-23,3:41:57,Windhoek Central,9093,Butter,Grocery,1,60.57,Debit Card,54,Other,Will not visit again,No,Non-member,Namibia
1027,2-May-23,18:13:27,Windhoek Central,6849,Laptop,Electronics,2,23847.83,Debit Card,73,Female,Highly recommend,Yes,Member,Namibia
1427,7-Jan-23,6:28:50,Khomasdal,5405,Keyboard,Electronics,2,337.76,Cash,59,Female,Will not visit again,Yes,Member,Namibia
2545,29-Mar-23,8:16:25,Swakopmund,3149,Bread,Grocery,2,19.86,Mobile Payment,66,Other,Average experience,Yes,Member,Namibia
2408,23-Jun-23,1:49:57,Katutura,5168,Pants,Clothing,1,393.27,Cash,28,Male,Average experience,No,Non-member,Namibia
2892,27-Mar-23,20:05:21,Khomasdal,6672,Bread,Grocery,2,18.07,Mobile Payment,25,Other,Good quality,No,Member,Namibia
525,26-Apr-23,22:23:23,Swakopmund,1005,Butter,Grocery,2,27.64,Credit Card,59,Male,Highly recommend,No,Member,Namibia
2993,15-Mar-23,21:05:38,Walvis Bay,8185,Butter,Grocery,3,59.85,Mobile Payment,43,Other,Will not visit again,No,Non-member,Namibia
976,18-Jun-23,11:08:28,Katutura,2601,Milk,Grocery,3,27,Debit Card,32,Female,Highly recommend,Yes,Member,Namibia
112,8-Jun-23,2:51:09,Walvis Bay,5167,Hat,Clothing,2,180.66,Cash,26,Female,Excellent service,Yes,Member,Namibia
1672,6-Feb-23,17:06:05,Walvis Bay,2798,Hat,Clothing,5,225.44,Mobile Payment,37,Other,Average experience,No,Non-member,Namibia
2688,24-Jan-23,11:08:11,Khomasdal,6654,Pants,Clothing,1,171.25,Mobile Payment,65,Female,Will not visit again,Yes,Member,Namibia
2366,12-Jun-23,1:31:01,Khomasdal,8703,Butter,Grocery,2,28.5,Debit Card,53,Other,Highly recommend,No,Non-member,Namibia
188,8-May-23,10:19:07,Swakopmund,6857,Milk,Grocery,1,27,Cash,25,Female,Excellent service,No,Non-member,Namibia
2782,29-Mar-23,15:00:53,Khomasdal,1225,Jacket,Clothing,1,427.46,Mobile Payment,55,Male,Highly recommend,Yes,Non-member,Namibia
1389,28-Jun-23,19:54:47,Katutura,1080,Milk,Grocery,3,27,Cash,37,Other,Highly recommend,Yes,Member,Namibia
1636,28-Apr-23,4:52:23,Katutura,6485,Hat,Clothing,2,157.86,Cash,68,Other,Good quality,No,Non-member,Namibia
2136,24-Apr-23,12:55:17,Walvis Bay,5307,Laptop,Electronics,1,"23,779.61",Mobile Payment,55,Male,Excellent service,Yes,Member,Namibia
1812,15-Mar-23,2:30:51,Windhoek Central,4158,Cheese,Grocery,2,38.28,Cash,47,Female,Good quality,No,Non-member,Namibia
1426,14-May-23,13:18:54,Walvis Bay,2579,Milk,Grocery,3,27,Debit Card,70,Other,Good quality,No,Non-member,Namibia
1242,28-Mar-23,3:46:26,Khomasdal,4268,Jacket,Clothing,4,529.03,Debit Card,26,Other,Average experience,No,Member,Namibia
509,3-Mar-23,0:06:24,Khomasdal,8359,Smartphone,Electronics,1,23446.59,Credit Card,35,Other,Good quality,Yes,Member,Namibia
897,17-Jan-23,15:55:53,Windhoek Central,8284,Keyboard,Electronics,1,352,Mobile Payment,41,Other,Good quality,No,Member,Namibia
1985,18-Jan-23,19:10:32,Katutura,9308,Eggs,Grocery,3,35.98,Debit Card,42,Other,Good quality,Yes,Non-member,Namibia
806,10-May-23,20:33:03,Katutura,6868,Monitor,Electronics,2,6651.19,Cash,32,Female,Highly recommend,Yes,Member,Namibia
2772,13-May-23,14:16:18,Walvis Bay,5563,Hat,Clothing,5,81.15,Cash,38,Female,Good quality,No,Member,Namibia
88,3-Jan-23,22:50:35,Khomasdal,6080,Hat,Clothing,3,92.6,Cash,63,Male,Poor service,No,Non-member,Namibia
2215,4-May-23,3:22:25,Walvis Bay,8527,Monitor,Electronics,2,9673.76,Credit Card,23,Male,Good quality,Yes,Member,Namibia
2608,9-Feb-23,14:08:40,Khomasdal,2993,Hat,Clothing,4,173.69,Debit Card,54,Female,Highly recommend,Yes,Non-member,Namibia
680,12-Jun-23,2:23:13,Walvis Bay,7810,Smartphone,Electronics,2,12549.91,Credit Card,29,Other,Highly recommend,No,Non-member,Namibia
373,18-Feb-23,23:10:25,Khomasdal,9456,Jacket,Clothing,1,420.55,Cash,62,Male,Average experience,Yes,Non-member,Namibia
2658,3-Feb-23,6:58:47,Windhoek Central,4948,Cheese,Grocery,3,58.06,Cash,73,Female,Highly recommend,Yes,Non-member,Namibia
2342,30-Jan-23,18:51:15,Katutura,1021,Eggs,Grocery,3,44.18,Mobile Payment,49,Male,Will not visit again,Yes,Member,Namibia
705,28-Jan-23,0:07:07,Katutura,8667,Jacket,Clothing,3,378.01,Credit Card,55,Male,Good quality,No,Non-member,Namibia
50,28-Jan-23,5:06:59,Khomasdal,6809,Shirt,Clothing,1,253.12,Credit Card,65,Female,Poor service,No,Member,Namibia
2108,7-Feb-23,12:35:48,Swakopmund,9346,Monitor,Electronics,2,10444.72,Debit Card,68,Female,Excellent service,No,Non-member,Namibia
321,26-Mar-23,5:27:50,Khomasdal,6283,Bread,Grocery,1,15.71,Credit Card,26,Male,Poor service,Yes,Member,Namibia
1091,22-Feb-23,18:19:07,Khomasdal,4305,Shoes,Clothing,4,415.48,Mobile Payment,24,Male,Good quality,No,Non-member,Namibia
2566,30-May-23,22:26:32,Windhoek Central,5367,Laptop,Electronics,2,14407.83,Credit Card,34,Male,Highly recommend,No,Member,Namibia
1502,29-Jan-23,17:11:00,Walvis Bay,9499,Cheese,Grocery,3,41.61,Credit Card,56,Other,Average experience,No,Member,Namibia
1157,8-Jan-23,12:57:12,Khomasdal,3360,Eggs,Grocery,2,31.36,Credit Card,71,Other,Will not visit again,No,Non-member,Namibia
1240,7-Feb-23,10:56:58,Swakopmund,2933,Monitor,Electronics,2,7261.43,Debit Card,54,Male,Highly recommend,No,Non-member,Namibia
1700,28-Jan-23,15:45:24,Swakopmund,6083,Milk,Grocery,2,27,Cash,44,Female,Highly recommend,No,Non-member,Namibia
1590,26-Mar-23,18:53:16,Katutura,9300,Bread,Grocery,3,24.38,Cash,56,Female,Good quality,Yes,Member,Namibia
703,30-Jun-23,8:42:09,Windhoek Central,5874,Cheese,Grocery,1,74.85,Credit Card,68,Female,Highly recommend,Yes,Member,Namibia
210,25-Apr-23,15:13:21,Khomasdal,4518,Hat,Clothing,1,195.12,Debit Card,71,Female,Will not visit again,No,Non-member,Namibia
1884,6-Jan-23,7:48:50,Khomasdal,2737,Laptop,Electronics,2,11701.96,Debit Card,43,Other,Average experience,No,Member,Namibia
936,12-May-23,6:41:56,Windhoek Central,5651,Pants,Clothing,4,135.95,Cash,21,Male,Highly recommend,No,Non-member,Namibia
292,20-Apr-23,8:57:49,Windhoek Central,9781,Eggs,Grocery,2,29.28,Cash,74,Male,Good quality,Yes,Non-member,Namibia
1604,11-Jan-23,1:30:13,Walvis Bay,3969,Shoes,Clothing,1,570,Mobile Payment,33,Male,Highly recommend,Yes,Non-member,Namibia
2321,15-Apr-23,22:17:42,Katutura,6117,Smartphone,Electronics,2,"23,313.22",Cash,35,Other,Will not visit again,Yes,Member,Namibia
2523,18-Apr-23,9:18:39,Windhoek Central,5604,Hat,Clothing,3,126.98,Credit Card,22,Male,Will not visit again,Yes,Non-member,Namibia
2574,10-May-23,20:34:33,Windhoek Central,8767,Butter,Grocery,2,30.1,Credit Card,24,Other,Will not visit again,No,Non-member,Namibia
2106,23-May-23,20:14:55,Windhoek Central,5453,Keyboard,Electronics,1,424.35,Debit Card,50,Female,Poor service,No,Non-member,Namibia
2569,8-Jun-23,21:56:11,Windhoek Central,5832,Smartphone,Electronics,1,11969.52,Mobile Payment,45,Female,Highly recommend,No,Member,Namibia
1887,31-Mar-23,7:04:52,Walvis Bay,9088,Laptop,Electronics,1,12754.64,Debit Card,65,Male,Will not visit again,Yes,Member,Namibia
2456,27-Jun-23,12:18:28,Swakopmund,5887,Butter,Grocery,2,20.34,Credit Card,69,Female,Will not visit again,Yes,Non-member,Namibia
1264,1-May-23,11:40:35,Windhoek Central,4917,Laptop,Electronics,2,9360.08,Debit Card,71,Other,Excellent service,No,Member,Namibia
1902,16-Feb-23,16:16:24,Windhoek Central,1231,Cheese,Grocery,1,71.31,Cash,59,Female,Will not visit again,Yes,Member,Namibia
1555,10-May-23,4:13:54,Katutura,7968,Shirt,Clothing,1,437.18,Cash,50,Other,Poor service,Yes,Non-member,Namibia
1538,25-Jun-23,17:55:34,Walvis Bay,2179,Laptop,Electronics,2,17656.35,Mobile Payment,44,Other,Excellent service,No,Non-member,Namibia
247,30-May-23,10:32:17,Khomasdal,6160,Eggs,Grocery,2,53.31,Debit Card,30,Other,Average experience,Yes,Member,Namibia
2780,19-Mar-23,15:55:02,Khomasdal,8931,Pants,Clothing,3,628.95,Mobile Payment,20,Male,Good quality,Yes,Non-member,Namibia
1903,28-Feb-23,19:48:24,Katutura,4718,Eggs,Grocery,3,49.84,Mobile Payment,63,Female,Poor service,Yes,Member,Namibia
2885,23-Mar-23,2:47:58,Walvis Bay,6385,Bread,Grocery,1,19.45,Mobile Payment,24,Other,Highly recommend,Yes,Non-member,Namibia
1848,15-Apr-23,2:38:54,Walvis Bay,5608,Shirt,Clothing,2,500.79,Credit Card,73,Male,Poor service,No,Non-member,Namibia
1311,15-Jan-23,19:55:15,Windhoek Central,3025,Monitor,Electronics,2,5485.31,Cash,21,Other,Excellent service,No,Member,Namibia
255,9-May-23,10:43:00,Windhoek Central,2854,Milk,Grocery,3,27,Cash,31,Female,Highly recommend,No,Non-member,Namibia
452,7-Jun-23,9:33:34,Walvis Bay,6912,Smartphone,Electronics,1,11058.2,Cash,45,Male,Good quality,Yes,Non-member,Namibia
2471,8-May-23,20:35:27,Khomasdal,5780,Jacket,Clothing,2,476.99,Credit Card,21,Other,Will not visit again,Yes,Non-member,Namibia
325,9-Feb-23,9:14:58,Khomasdal,2397,Shoes,Clothing,4,596.11,Cash,35,Other,Highly recommend,Yes,Member,Namibia
1870,27-Apr-23,10:14:42,Windhoek Central,7475,Smartphone,Electronics,1,"17,580.98",Credit Card,44,Female,Poor service,No,Non-member,Namibia
810,13-Jan-23,1:58:13,Walvis Bay,2713,Cheese,Grocery,1,58.34,Cash,20,Female,Excellent service,Yes,Member,Namibia
2335,23-Mar-23,9:15:20,Swakopmund,4537,Bread,Grocery,1,24.11,Credit Card,47,Male,Highly recommend,Yes,Non-member,Namibia
614,7-May-23,8:31:28,Windhoek Central,7560,Monitor,Electronics,2,5528.95,Mobile Payment,75,Male,Highly recommend,Yes,Non-member,Namibia
1579,9-Mar-23,4:18:18,Windhoek Central,9295,Jacket,Clothing,1,479.09,Mobile Payment,58,Male,Average experience,Yes,Non-member,Namibia
2307,6-Jun-23,12:41:14,Khomasdal,1935,Headphones,Electronics,2,966.69,Mobile Payment,56,Other,Poor service,Yes,Non-member,Namibia
2867,9-Feb-23,17:54:43,Windhoek Central,8057,Shirt,Clothing,1,488.42,Cash,26,Male,Excellent service,No,Non-member,Namibia
1042,17-Jun-23,5:00:35,Swakopmund,1537,Hat,Clothing,2,233.18,Credit Card,40,Male,Excellent service,Yes,Member,Namibia
1026,22-Mar-23,7:55:47,Katutura,6381,Bread,Grocery,1,16.95,Debit Card,60,Female,Highly recommend,Yes,Non-member,Namibia
1485,20-Mar-23,23:17:57,Windhoek Central,5989,Bread,Grocery,1,15.31,Cash,68,Other,Good quality,No,Non-member,Namibia
353,21-Apr-23,14:51:22,Katutura,2301,Milk,Grocery,3,27,Debit Card,63,Other,Highly recommend,Yes,Member,Namibia
2345,18-Feb-23,1:58:42,Katutura,4013,Milk,Grocery,2,27,Mobile Payment,21,Male,Will not visit again,Yes,Member,Namibia
1210,2-Jun-23,16:02:12,Windhoek Central,1715,Smartphone,Electronics,1,11791.83,Mobile Payment,63,Female,Poor service,No,Member,Namibia
2312,29-Jan-23,7:56:27,Walvis Bay,7244,Hat,Clothing,3,147.03,Debit Card,31,Male,Excellent service,Yes,Non-member,Namibia
1166,31-May-23,12:55:29,Khomasdal,5617,Shoes,Clothing,1,270.38,Cash,68,Female,Excellent service,Yes,Non-member,Namibia
1189,17-Jun-23,7:40:09,Walvis Bay,6871,Keyboard,Electronics,2,374.45,Cash,23,Other,Highly recommend,No,Member,Namibia
178,30-Apr-23,14:45:09,Swakopmund,3811,Smartphone,Electronics,2,"13,491.91",Cash,59,Male,Good quality,No,Non-member,Namibia
1282,6-Jan-23,1:50:48,Katutura,1799,Monitor,Electronics,1,8310.98,Mobile Payment,28,Male,Will not visit again,No,Non-member,Namibia
2665,19-Apr-23,9:53:11,Katutura,7831,Milk,Grocery,1,27,Credit Card,41,Other,Good quality,No,Member,Namibia
2243,23-Mar-23,22:08:27,Walvis Bay,1067,Headphones,Electronics,2,756.31,Debit Card,75,Male,Will not visit again,Yes,Member,Namibia
2315,16-Jun-23,3:05:26,Swakopmund,4841,Smartphone,Electronics,1,21393.46,Debit Card,38,Female,Will not visit again,Yes,Non-member,Namibia
381,3-Jun-23,21:19:22,Windhoek Central,8466,Shoes,Clothing,2,533.58,Credit Card,25,Other,Excellent service,Yes,Non-member,Namibia
48,5-Feb-23,21:57:59,Khomasdal,1365,Hat,Clothing,1,195.36,Mobile Payment,26,Male,Will not visit again,No,Member,Namibia
1990,12-Jan-23,10:23:32,Windhoek Central,5711,Eggs,Grocery,1,27.02,Mobile Payment,35,Other,Average experience,Yes,Member,Namibia
2277,2-Jan-23,16:55:06,Khomasdal,5284,Headphones,Electronics,1,808.66,Cash,47,Male,Highly recommend,No,Non-member,Namibia
832,15-Apr-23,13:26:17,Swakopmund,3228,Shirt,Clothing,5,473.16,Cash,19,Other,Average experience,Yes,Member,Namibia
711,13-Jan-23,12:33:54,Katutura,9434,Butter,Grocery,2,53,Credit Card,44,Female,Excellent service,No,Member,Namibia
2723,28-Jan-23,14:12:45,Walvis Bay,3400,Smartphone,Electronics,2,16504.14,Credit Card,67,Male,Excellent service,Yes,Member,Namibia
1029,8-Apr-23,5:09:07,Katutura,1507,Laptop,Electronics,1,"23,117.93",Debit Card,75,Female,Excellent service,No,Member,Namibia
968,15-Feb-23,0:23:03,Khomasdal,6259,Shirt,Clothing,3,245.35,Cash,52,Other,Excellent service,No,Non-member,Namibia
530,16-Mar-23,16:54:05,Windhoek Central,6270,Pants,Clothing,2,126.83,Credit Card,53,Female,Excellent service,No,Non-member,Namibia
2253,3-Feb-23,15:13:28,Katutura,7215,Smartphone,Electronics,1,21069.25,Credit Card,67,Female,Good quality,No,Non-member,Namibia
2514,5-Jan-23,7:05:54,Swakopmund,5899,Headphones,Electronics,1,634.11,Credit Card,24,Other,Will not visit again,No,Member,Namibia
651,21-Jun-23,6:11:21,Windhoek Central,8709,Milk,Grocery,2,27,Credit Card,73,Male,Poor service,Yes,Member,Namibia
1977,5-Jun-23,14:20:23,Khomasdal,4591,Hat,Clothing,5,133.32,Mobile Payment,26,Male,Excellent service,No,Member,Namibia
910,11-Mar-23,15:57:17,Swakopmund,3613,Shoes,Clothing,2,398.92,Mobile Payment,61,Other,Highly recommend,No,Member,Namibia
1067,11-Jun-23,22:26:12,Swakopmund,6488,Pants,Clothing,5,414.41,Mobile Payment,74,Male,Will not visit again,No,Member,Namibia
2094,16-Mar-23,2:35:24,Swakopmund,5721,Bread,Grocery,2,25.72,Credit Card,28,Female,Average experience,Yes,Member,Namibia
799,16-Jun-23,19:07:02,Katutura,6916,Jacket,Clothing,5,727.86,Mobile Payment,62,Male,Excellent service,No,Member,Namibia
1890,18-Jan-23,13:31:34,Windhoek Central,6142,Shirt,Clothing,5,420.17,Mobile Payment,67,Other,Poor service,Yes,Member,Namibia
558,3-Feb-23,12:32:33,Swakopmund,7832,Monitor,Electronics,2,5103.49,Credit Card,34,Male,Poor service,Yes,Member,Namibia
540,6-Jun-23,18:09:38,Windhoek Central,4882,Smartphone,Electronics,2,20584.68,Credit Card,61,Female,Will not visit again,Yes,Member,Namibia
1971,9-Mar-23,23:26:18,Windhoek Central,8150,Jacket,Clothing,4,414.16,Mobile Payment,73,Other,Average experience,Yes,Non-member,Namibia
1463,13-Apr-23,2:30:44,Walvis Bay,8183,Smartphone,Electronics,2,"23,541.92",Debit Card,50,Other,Poor service,Yes,Non-member,Namibia
1586,20-Apr-23,16:07:33,Swakopmund,8100,Butter,Grocery,3,34.31,Cash,70,Other,Highly recommend,Yes,Member,Namibia
1632,3-May-23,15:03:56,Walvis Bay,5058,Butter,Grocery,2,55.9,Debit Card,41,Other,Highly recommend,Yes,Member,Namibia
2127,28-Jan-23,2:52:49,Khomasdal,9478,Shirt,Clothing,2,299.14,Mobile Payment,65,Other,Good quality,Yes,Non-member,Namibia
1930,30-Apr-23,5:40:28,Swakopmund,6589,Jacket,Clothing,3,304.91,Cash,30,Male,Poor service,Yes,Member,Namibia
1959,14-Jan-23,2:06:03,Walvis Bay,6172,Butter,Grocery,2,68.68,Mobile Payment,58,Female,Good quality,No,Member,Namibia
2313,10-Mar-23,19:45:08,Windhoek Central,7898,Shirt,Clothing,4,243.36,Mobile Payment,56,Female,Will not visit again,Yes,Member,Namibia
24,11-Apr-23,21:41:43,Windhoek Central,8335,Keyboard,Electronics,1,396.84,Mobile Payment,74,Female,Excellent service,Yes,Member,Namibia
907,5-Feb-23,9:28:04,Katutura,8040,Butter,Grocery,3,26,Credit Card,21,Other,Poor service,No,Member,Namibia
1934,8-Feb-23,1:57:34,Khomasdal,3107,Eggs,Grocery,2,35.01,Cash,49,Male,Excellent service,Yes,Non-member,Namibia
232,28-Apr-23,4:58:52,Windhoek Central,7971,Eggs,Grocery,1,25.44,Credit Card,44,Male,Excellent service,No,Non-member,Namibia
1041,12-Feb-23,15:14:48,Khomasdal,8835,Shirt,Clothing,4,494.24,Credit Card,31,Other,Average experience,No,Non-member,Namibia
1065,2-Feb-23,3:31:05,Katutura,3728,Smartphone,Electronics,2,11635.19,Debit Card,41,Male,Average experience,Yes,Member,Namibia
1283,21-Jan-23,13:02:22,Swakopmund,4001,Eggs,Grocery,2,40.76,Mobile Payment,71,Male,Good quality,No,Member,Namibia
2427,6-Mar-23,17:51:48,Swakopmund,4403,Laptop,Electronics,1,15456.81,Cash,47,Female,Good quality,Yes,Member,Namibia
1675,18-Jan-23,6:46:39,Windhoek Central,3438,Smartphone,Electronics,2,19559.06,Credit Card,37,Female,Average experience,No,Non-member,Namibia
970,22-Mar-23,16:37:19,Katutura,6574,Laptop,Electronics,2,23976.13,Debit Card,48,Female,Average experience,Yes,Member,Namibia
1613,30-Mar-23,6:36:01,Walvis Bay,6558,Laptop,Electronics,2,22562.29,Credit Card,47,Female,Average experience,No,Non-member,Namibia
1655,29-Mar-23,23:48:20,Swakopmund,4066,Laptop,Electronics,1,20352.44,Cash,18,Female,Highly recommend,No,Member,Namibia
781,15-Apr-23,5:26:58,Walvis Bay,5955,Jacket,Clothing,3,253.42,Credit Card,66,Male,Will not visit again,Yes,Member,Namibia
2133,29-Apr-23,7:57:54,Katutura,2193,Cheese,Grocery,1,41.78,Debit Card,33,Other,Excellent service,No,Non-member,Namibia
2089,26-May-23,7:00:51,Swakopmund,5770,Keyboard,Electronics,1,236.91,Credit Card,46,Male,Good quality,No,Non-member,Namibia
2886,16-Apr-23,6:33:55,Katutura,1170,Smartphone,Electronics,2,"16,498.59",Debit Card,73,Male,Average experience,No,Member,Namibia
765,1-Jun-23,18:07:01,Walvis Bay,3454,Cheese,Grocery,1,43.91,Debit Card,54,Male,Average experience,No,Non-member,Namibia
1854,15-Jun-23,5:51:19,Khomasdal,7694,Eggs,Grocery,1,46.89,Debit Card,45,Female,Average experience,Yes,Member,Namibia
163,18-Jan-23,2:44:21,Swakopmund,2328,Eggs,Grocery,1,39.2,Mobile Payment,50,Other,Poor service,No,Non-member,Namibia
